Channel_DNA,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MeasureImageQuality,FileName_DNA,Frame_DNA,Group_Index,Group_Number,Height_DNA,ImageNumber,ImageQuality_Correlation_DNA_10,ImageQuality_Correlation_DNA_20,ImageQuality_Correlation_DNA_5,ImageQuality_Correlation_DNA_50,ImageQuality_FocusScore_DNA,ImageQuality_LocalFocusScore_DNA_10,ImageQuality_LocalFocusScore_DNA_20,ImageQuality_LocalFocusScore_DNA_5,ImageQuality_LocalFocusScore_DNA_50,ImageQuality_MADIntensity_DNA,ImageQuality_MaxIntensity_DNA,ImageQuality_MeanIntensity_DNA,ImageQuality_MedianIntensity_DNA,ImageQuality_MinIntensity_DNA,ImageQuality_PercentMaximal_DNA,ImageQuality_PercentMinimal_DNA,ImageQuality_PowerLogLogSlope_DNA,ImageQuality_Scaling_DNA,ImageQuality_StdIntensity_DNA,ImageQuality_TotalArea_DNA,ImageQuality_TotalIntensity_DNA,ImageSet_ImageSet,MD5Digest_DNA,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MeasureImageQuality,PathName_DNA,ProcessingStatus,Scaling_DNA,Series_DNA,URL_DNA,Width_DNA
-1,0.0,0.0,0.359375,0.0,10.234375,Astra_249.tif,0,168,1,1994,168,0.67094720775953,0.49595826302992757,0.8043271571635756,0.21490569537227727,0.01492912889004934,0.012229483312901074,0.029535142620786523,0.002202026159205324,0.024939937747241663,0.0013122759,0.17442589,0.004732100993615249,0.001434348,0.0,2.5150677710161578e-05,3.5387758058528647,-2.0137246922783323,65535,0.008405127,3976036,18815.004,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjEUq8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOo0fhk=',353089e811162548f8c87f6e307f038f,file:///D:/Aprit_renamed_images/train/blur/Astra_249.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_249.tif,1994
-1,0.0,0.0,0.328125,0.0,9.75,Astra_25.tif,0,169,1,1994,169,0.725730273244003,0.575200775155832,0.8230951008184301,0.21494167937058367,0.009117313739614788,0.00431527801029264,0.008702917867959115,0.0010704099544544164,0.010671508808854044,0.002914473,0.17688258,0.00667427955412124,0.004623484,0.0,2.5150677710161578e-05,0.26616962220664,-1.8800674181687256,65535,0.007800737,3976036,26537.176,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3shUryQzDZweYI4B+hFkCWbKATEQqQfsSyADHECglOTragcAcbx94Q==',ea1ac2859e8a69ef5c8334bc2f44806c,file:///D:/Aprit_renamed_images/train/blur/Astra_25.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_25.tif,1994
-1,0.0,0.0,0.375,0.0,9.875,Astra_250.tif,0,170,1,1994,170,0.6157319729583958,0.4018925469688779,0.7637059315167392,0.13505834502410682,0.001587017065179727,0.0008577158178202846,0.0021857221163232,0.00014157389953335753,0.0017016993261350002,0.0010376137,0.050766766,0.0048740628150122384,0.004165713,0.0,2.5150677710161578e-05,2.5150677710161578e-05,-1.79118553600338,65535,0.0027812265,3976036,19379.45,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUQK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOfNfhE=',2029411634a184bff193d5477fb827a8,file:///D:/Aprit_renamed_images/train/blur/Astra_250.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_250.tif,1994
-1,0.0,0.0,0.359375,0.0,9.703125,Astra_251.tif,0,171,1,1994,171,0.7075782635592069,0.44379744470828925,0.8274552964140234,0.012380669619180421,0.005502657677091418,0.0019430196388847793,0.007387359779625817,0.0003974096556126734,0.01878811213119005,9.155413e-05,0.03866636,0.0008875028204127176,0.00012207218,0.0,2.5150677710161578e-05,12.05421681292624,-1.9578015653022918,65535,0.0022098923,3976036,3528.7432,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUUK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOgafhI=',f41e97ec240861e5abbd406ad5c0733d,file:///D:/Aprit_renamed_images/train/blur/Astra_251.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_251.tif,1994
-1,0.0,0.0,0.359375,0.0,9.828125,Astra_252.tif,0,172,1,1994,172,0.6463397505622464,0.5196052462284412,0.7434491532827946,0.2814845607055278,0.008272666107248926,0.007659109084726616,0.011820114953812766,0.0020539014202910536,0.00908328129380655,0.004135195,0.12393378,0.006088516340458185,0.0043945983,0.0,2.5150677710161578e-05,1.0359815655592655,-1.6574629646005554,65535,0.00709706,3976036,24208.16,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUSK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOhnfhM=',f04d3bff70e0c2593b4fc4b60cd69a45,file:///D:/Aprit_renamed_images/train/blur/Astra_252.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_252.tif,1994
-1,0.0,0.0,0.4375,0.0,9.890625,Astra_253.tif,0,173,1,1994,173,0.4909558577377977,0.25046225004409256,0.6996840476655724,0.018789672780220572,0.007131110977575436,0.010217114805099023,0.018587871364789607,0.0019132969388830823,0.021931549851967713,0.00202945,0.24632639,0.006203982512356528,0.004028382,0.0,2.5150677710161578e-05,7.545203313048473e-05,-1.797455981210253,65535,0.0066514127,3976036,24667.258,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUWK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOi0fhQ=',2d49424887943da1b59059559c81d501,file:///D:/Aprit_renamed_images/train/blur/Astra_253.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_253.tif,1994
-1,0.0,0.0,0.3125,0.0,9.671875,Astra_254.tif,0,174,1,1994,174,0.7360899973253756,0.5873864373901752,0.8244161679168625,0.21840087881389988,0.014849003898030164,0.011334239346196701,0.02359191648637318,0.0030524227636941287,0.021302978432736916,0.0037232016,0.27415884,0.006591216984862562,0.0042572673,0.0,2.5150677710161578e-05,0.22562672973785952,-1.8642427328764253,65535,0.009893079,3976036,26206.916,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjURK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOkBfhU=',6bbe989bd420fab42fde1853d4f7cdcb,file:///D:/Aprit_renamed_images/train/blur/Astra_254.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_254.tif,1994
-1,0.0,0.0,0.40625,0.0,9.75,Astra_255.tif,0,175,1,1994,175,0.7704676699566662,0.6097759238847205,0.8552413887491511,0.27763347283461115,0.0018514003867160286,0.0001394871340326761,0.0005798910826230231,2.576065479647272e-05,0.0011657665881285397,0.0016479744,0.019134814,0.0024694212558689106,0.002090486,0.0,2.5150677710161578e-05,1.1761714431157062,-2.1965252821534134,65535,0.0021381972,3976036,9818.508,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUVK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOlOfhY=',637d1cf42b352a7f5388b01fab5d20bb,file:///D:/Aprit_renamed_images/train/blur/Astra_255.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_255.tif,1994
-1,0.0,0.0,0.40625,0.0,9.421875,Astra_256.tif,0,176,1,1994,176,0.5707418357793301,0.37986876227435623,0.7158710616061809,0.07691283971907868,0.005936144900700037,0.00163199923760502,0.003986436941205934,0.00032467441872935555,0.004667643695683068,0.0020599682,0.15620661,0.003896455972418258,0.0022888533,0.0,2.5150677710161578e-05,2.0465357959535577,-2.071115343753528,65535,0.004809358,3976036,15492.449,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUTK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOmbfhc=',c9da1be9152c4960ffe8e87e2abcb132,file:///D:/Aprit_renamed_images/train/blur/Astra_256.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_256.tif,1994
-1,0.0,0.0,0.328125,0.0,9.25,Astra_257.tif,0,177,1,1994,177,0.6091945617415871,0.35046066384996677,0.7732285620831084,0.031157239658104158,0.009813347640339263,0.0024915102496893783,0.004381757008579155,0.0006113752891109604,0.004033563889130278,0.0051575494,0.15658808,0.008320054430467934,0.00561532,0.0,2.5150677710161578e-05,0.3624464164811385,-2.1524513314870126,65535,0.009035905,3976036,33080.836,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUXK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOnofhg=',cd9f2e88e23df5c80d5c7c53b5ad1c80,file:///D:/Aprit_renamed_images/train/blur/Astra_257.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_257.tif,1994
-1,0.0,0.0,0.296875,0.0,9.546875,Astra_258.tif,0,178,1,1994,178,0.6133336086834648,0.35853994670787676,0.7717851015729376,0.07677176980925443,0.11006324682763598,0.06762093170715093,0.10007839590335899,0.03992995674159558,0.08554823116774794,0.024277104,1.0,0.05204778704216964,0.026230259,0.0,0.008978791942527682,0.12512462160805385,-1.6787039617192432,65535,0.07568718,3976036,206943.88,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUQq8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOo1fhk=',5b8d1ed20df467e04e1bcc54351ea2cd,file:///D:/Aprit_renamed_images/train/blur/Astra_258.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_258.tif,1994
-1,0.0,0.0,0.359375,0.0,9.09375,Astra_259.tif,0,179,1,1994,179,0.735010449227382,0.5815659101274155,0.8412353460527937,0.27061902059154214,0.020769940945528954,0.0072376471852124,0.017643790429431063,0.001439893212050822,0.02407699696593715,0.0017853056,0.21651027,0.006421164509073861,0.0018921187,0.0,2.5150677710161578e-05,2.847710634410755,-2.039703329114058,65535,0.011548473,3976036,25530.781,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjUUq8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOqCfho=',1c5f0427aa304b489de6f45b2d7aefba,file:///D:/Aprit_renamed_images/train/blur/Astra_259.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_259.tif,1994
-1,0.0,0.0,0.265625,0.0,9.15625,Astra_26.tif,0,180,1,1994,180,0.5938729335836872,0.32837245097052664,0.7644538821604172,0.057310635710199925,0.05398799583929994,0.020762774918399684,0.026356596163503603,0.012298006143401282,0.02875449937458838,0.02995346,1.0,0.07033947410184414,0.055191882,0.0,0.0005533149096235547,0.0002515067771016158,-1.768531096190607,65535,0.061623756,3976036,279672.28,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3shMryQzDZweYI4B+hFkCWbKATEQqQfsSyADHECglOTragcAcgl94g==',8ed26543f3a9e64a74d500beebcd74a0,file:///D:/Aprit_renamed_images/train/blur/Astra_26.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_26.tif,1994
-1,0.0,0.0,0.265625,0.0,8.96875,Astra_260.tif,0,181,1,1994,181,0.5252935960834545,0.2561957232483365,0.7040044427911345,0.021247182213621988,0.00645832951472668,0.004109432708279133,0.016356635665695698,0.000848971232501817,0.0068586013023182795,9.155413e-05,0.076340884,0.001095206401080121,0.0001373312,0.0,2.5150677710161578e-05,9.897143788436523,-1.8519404742894718,65535,0.0026595495,3976036,4354.58,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMQK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOgbfhI=',93a7eb069fb15da027cb70fd75abc4b9,file:///D:/Aprit_renamed_images/train/blur/Astra_260.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_260.tif,1994
-1,0.0,0.0,0.28125,0.0,9.109375,Astra_261.tif,0,182,1,1994,182,0.6939071801858511,0.4805413776151451,0.8259017645827657,0.15753035110901298,0.008888122463279028,0.0020310105578647945,0.0032853332623637385,0.0006071658120631141,0.0031488471764341912,0.004913405,0.117219806,0.009346930075268434,0.0068055238,0.0,2.5150677710161578e-05,0.15082861422783897,-2.0536488396932784,65535,0.00911464,3976036,37163.73,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMUK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOhofhM=',22972280a64db5a3a964b383eb58de5b,file:///D:/Aprit_renamed_images/train/blur/Astra_261.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_261.tif,1994
-1,0.0,0.0,0.296875,0.0,9.171875,Astra_262.tif,0,183,1,1994,183,0.5752909226251529,0.35073596351377817,0.7457357529856776,0.046547808446348225,0.010145212726333728,0.019689043250427897,0.0663334794016582,0.0034015692532542367,0.06732178427595265,0.0012512398,0.24150454,0.006523402505189842,0.003494316,0.0,2.5150677710161578e-05,7.545203313048473e-05,-1.8342369321954972,65535,0.008135189,3976036,25937.283,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMSK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOi1fhQ=',278200b1e0be8d0449c44115b726dcd8,file:///D:/Aprit_renamed_images/train/blur/Astra_262.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_262.tif,1994
-1,0.0,0.0,0.328125,0.0,9.3125,Astra_263.tif,0,184,1,1994,184,0.5044359424008438,0.315587848364516,0.707265507822801,0.08693471909254925,0.009477402678185077,0.02476399163902409,0.07309743365582685,0.0038892408218482973,0.09499648103370657,0.0015564205,0.41451132,0.006130410885364217,0.003952087,0.0,2.5150677710161578e-05,5.0301355420323155e-05,-1.6830659160854835,65535,0.0076223603,3976036,24374.734,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMWK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOkCfhU=',9cacadfeb257b35c654e4cead692f263,file:///D:/Aprit_renamed_images/train/blur/Astra_263.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_263.tif,1994
-1,0.0,0.0,0.328125,0.0,9.40625,Astra_264.tif,0,185,1,1994,185,0.6496947450144912,0.48344101574929643,0.7644625044041388,0.16383421549888824,0.008588910362290453,0.005767943194985836,0.008732664774069364,0.0023620556011082227,0.0067713274745270485,0.0049896995,0.15060654,0.01234571022024197,0.010040437,0.0,2.5150677710161578e-05,0.01800788524047569,-1.6946673684119264,65535,0.010297388,3976036,49086.99,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMRK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOlPfhY=',f7f0dcce288bdecdcbb4339187691e5b,file:///D:/Aprit_renamed_images/train/blur/Astra_264.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_264.tif,1994
-1,0.0,0.0,0.328125,0.0,9.0625,Astra_265.tif,0,186,1,1994,186,0.7212758385160085,0.5812816892910598,0.8396973285719839,0.24055263272702027,0.011439928128695183,0.002015024509602105,0.007147221542901214,0.00037647480002976836,0.024254776898997462,0.00033569848,0.15700008,0.002125611737183089,0.00039673457,0.0,2.5150677710161578e-05,2.931437240507883,-2.0217478083893208,65535,0.0049312115,3976036,8451.509,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMVK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOmcfhc=',0313a55352500f87d20cbd5f6ad291d6,file:///D:/Aprit_renamed_images/train/blur/Astra_265.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_265.tif,1994
-1,0.0,0.0,0.40625,0.0,9.140625,Astra_266.tif,0,187,1,1994,187,0.7370677015402317,0.5191565920040172,0.8525434454131788,0.09830023510438084,0.0078016476152595335,0.003010943454715247,0.008068393502209198,0.0004939590714826727,0.010287730552685559,0.0012664988,0.07878233,0.003424104385545679,0.001358053,0.0,2.5150677710161578e-05,2.3126551168047773,-2.1175270354308697,65535,0.0051685255,3976036,13614.362,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMTK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOnpfhg=',5a3acde05b6aacc9fabf65e9e0845d65,file:///D:/Aprit_renamed_images/train/blur/Astra_266.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_266.tif,1994
-1,0.0,0.0,0.34375,0.0,9.21875,Astra_267.tif,0,188,1,1994,188,0.5761876183737848,0.32115763183720847,0.7467973439667256,0.03418909045614165,0.020311244735003658,0.016206701501169707,0.029423150359881987,0.003626151578557008,0.022479828785805556,0.0014496071,0.26338598,0.006669627661193209,0.0015259022,0.0,2.5150677710161578e-05,2.5745742744784,-1.9754563434544075,65535,0.011639091,3976036,26518.68,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMXK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOo2fhk=',050d8dc42ed6d4860583dfefbc22b04f,file:///D:/Aprit_renamed_images/train/blur/Astra_267.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_267.tif,1994
-1,0.0,0.0,0.3125,0.0,9.3125,Astra_268.tif,0,189,1,1994,189,0.5807062088020792,0.38890193053966354,0.7218406272940224,0.06901345374402365,0.008528274964068081,0.005927433286893701,0.025181771726751956,0.0019340832226447567,0.05012207487409169,0.001434348,0.31993592,0.006120084862002004,0.003524834,0.0,2.5150677710161578e-05,0.00010060271084064631,-1.892996946881089,65535,0.0072245253,3976036,24333.678,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMQq8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOqDfho=',1cfce60cac21d4cce6e5b37307b7b37a,file:///D:/Aprit_renamed_images/train/blur/Astra_268.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_268.tif,1994
-1,0.0,0.0,0.265625,0.0,9.421875,Astra_269.tif,0,190,1,1994,190,0.6886985116456703,0.4317133795317126,0.8393724661898537,0.10983082543641656,0.009900898132163502,0.0034934882073578287,0.006558635250138143,0.000759025683439208,0.006989291321946458,0.0035400933,0.10649271,0.006869821161076007,0.004104677,0.0,2.5150677710161578e-05,0.13070807205970972,-2.2051989243632186,65535,0.0082472665,3976036,27314.656,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjMUq8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOrQfhs=',9e8080bc1ed79f14809598c0b9b44cc0,file:///D:/Aprit_renamed_images/train/blur/Astra_269.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_269.tif,1994
-1,0.0,0.0,0.296875,0.0,9.015625,Astra_27.tif,0,191,1,1994,191,0.3716709142508982,0.14038828049895613,0.6586058510596448,0.012334430908336932,0.0046807592881629905,0.0014261539943032427,0.005530505506759832,0.0002987835818804307,0.02465125063975683,7.629511e-05,0.07049668,0.000488078620028214,9.155413e-05,0.0,2.5150677710161578e-05,17.41948513544646,-1.9243386340371433,65535,0.0015114823,3976036,1940.6182,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3shcryQzDZweYI4B+hFkCWbKATEQqQfsSyADHECglOTragcAclZ94w==',07333af9ed230b9be9a6650fa45bc33e,file:///D:/Aprit_renamed_images/train/blur/Astra_27.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_27.tif,1994
-1,0.0,0.0,0.28125,0.0,8.5,Astra_270.tif,0,192,1,1994,192,0.800250969062869,0.6537408964033576,0.8848258691502097,0.24755838047691223,0.01608890578997693,0.004795441414184961,0.01910742936460728,0.0007900778643775119,0.06256528461351739,0.00018310826,0.11004806,0.002890176374786345,0.0002136263,0.0,2.5150677710161578e-05,7.966150205883448,-2.0949501142810725,65535,0.0068190745,3976036,11491.445,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjcQK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOhpfhM=',99e1f2601ac8b97c148c8b3fba6dac28,file:///D:/Aprit_renamed_images/train/blur/Astra_270.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_270.tif,1994
-1,0.0,0.0,0.328125,0.0,8.796875,Astra_271.tif,0,193,1,1994,193,0.5802405285040626,0.4227794394122332,0.7230827604042563,0.22214141595768694,0.0021969916064282615,0.0004834637992792589,0.0011096049483043905,8.077156536602844e-05,0.0014050489119627303,0.002136263,0.043015182,0.003828948507854305,0.0037537194,0.0,2.5150677710161578e-05,0.3729845504416962,-2.040413816763443,65535,0.0029003737,3976036,15224.037,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjcUK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOi2fhQ=',4778f25a2e7f7e232ced7f47d9a71516,file:///D:/Aprit_renamed_images/train/blur/Astra_271.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_271.tif,1994
-1,0.0,0.0,0.3125,0.0,8.65625,Astra_272.tif,0,194,1,1994,194,0.5711392893749045,0.3664249851229481,0.7374833864036039,0.05426441155142833,0.008402588111487723,0.008671436476630993,0.030591339810294046,0.0014950107218166147,0.03795745135645829,0.0011749447,0.19148546,0.005704446825305405,0.0029907683,0.0,2.5150677710161578e-05,2.5150677710161578e-05,-1.860078335401312,65535,0.0069233025,3976036,22681.086,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjcSK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOkDfhU=',51513f89bb07fe54f6db14109c32c0aa,file:///D:/Aprit_renamed_images/train/blur/Astra_272.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_272.tif,1994
-1,0.0,0.0,0.203125,0.0,8.578125,Astra_273.tif,0,195,1,1994,195,0.2933697134808876,0.06515320990471633,0.6498985517013618,0.024872097121902702,0.004781908283798179,0.0027769609418938,0.012114712016862626,0.000532135130260309,0.04009519789177716,7.629511e-05,0.087296866,0.000583848851653852,9.155413e-05,0.0,2.5150677710161578e-05,16.009915403180454,-1.7602287896920403,65535,0.0016709014,3976036,2321.404,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjcWK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOlQfhY=',f178b1c8ac9a8afa56140dc74b194123,file:///D:/Aprit_renamed_images/train/blur/Astra_273.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_273.tif,1994
-1,0.0,0.0,0.171875,0.0,8.46875,Astra_274.tif,0,196,1,1994,196,0.7100524759757852,0.5307914181454129,0.8406855620072685,0.2055185330988987,0.008506953860947944,0.004219611643590784,0.01394855047655648,0.0006741912004260004,0.018860807249505618,0.0008392462,0.09265278,0.0027243307428240085,0.0010070954,0.0,2.5150677710161578e-05,1.9515919875976977,-2.09297506943164,65535,0.0048141205,3976036,10832.037,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjcRK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOmdfhc=',62c499bd45e95dcc38a1dc0250a3fb85,file:///D:/Aprit_renamed_images/train/blur/Astra_274.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_274.tif,1994
-1,0.0,0.0,0.203125,0.0,8.75,Astra_275.tif,0,197,1,1994,197,0.4859404408907018,0.25158459499318664,0.6572681103605971,0.021533125643765888,0.0039285368460248125,0.0012330969170291446,0.004113274212404203,0.0002568499918906522,0.0037064588778669676,9.155413e-05,0.063553825,0.000738015383266619,0.00012207218,0.0,2.5150677710161578e-05,11.765009169937093,-1.932113487954296,65535,0.0017027392,3976036,2934.3757,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjcVK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOnqfhg=',743721f502382b35cbd4fd82e2ab0108,file:///D:/Aprit_renamed_images/train/blur/Astra_275.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_275.tif,1994
-1,0.0,0.0,0.203125,0.0,8.78125,Astra_276.tif,0,198,1,1994,198,0.8177517398788692,0.6420335170792203,0.8929722830656684,0.12833222649627013,0.0035439363574461965,0.0003578209513745794,0.0012835146241069718,0.00013439593048835598,0.00596892697899741,7.629511e-05,0.016906997,0.0003968073264034204,9.155413e-05,0.0,2.5150677710161578e-05,16.226010026066163,-1.861255418140241,65535,0.0011858583,3976036,1577.7202,b'eLtOvqSYsxlNGeSmjJzSIn3HYiAn3sjcTK8kMw2cIGCuAXoSZAtm0gExEMkH7E0gAxxCoKTk62oHAOo3fhk=',98e7a15f4d05646deb7c344c556906ba,file:///D:/Aprit_renamed_images/train/blur/Astra_276.tif,0,0,0,0,0,0,0,D:\Aprit_renamed_images\train\blur,Done,65535,0,file:///D:/Aprit_renamed_images/train/blur/Astra_276.tif,1994
